,Ticker_x,year,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Pietroski F-Score,Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,Inflation: percent change in the Consumer Price Index,Unemployment rate,Net portfolio equity inflows,Economic growth forecast,Inflation forecast,Unemployment rate forecast,Political stability index (-2.5 weak; 2.5 strong),Interest rates on bank credit to the private sector,Open,profit/loss
25,AAWW,2013,631105000.0,1696625000.0,676494000.0,0.47344,0.31953,0.05663,0.07097,0.02524,7.20925,1.42385,1.81234,0.4563,3.67398,3.66165,64.87217,51.59442,26.48659,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,46.24,-0.0885
26,AAWW,2014,702437000.0,1917940000.0,677153000.0,0.48923,0.31354,0.05934,0.0753,0.02664,6.34294,1.18823,1.82641,0.47861,4.26499,4.2487,71.87879,56.64156,27.05257,6.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,33.04,-0.3487
27,AAWW,2015,617596000.0,1901307000.0,692627000.0,0.51329,0.25786,0.004,0.00501,0.00175,95.06272,1.18917,1.86374,0.45656,0.2934,0.29123,73.39665,58.55849,27.89139,7.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,34.49,-0.3201
28,AAWW,2016,683440000.0,1851411000.0,612974000.0,0.50775,0.2798,0.02257,0.02736,0.00977,14.76477,0.63355,1.79923,0.43589,1.67113,1.65271,74.05011,61.07708,24.67391,5.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,42.44,-0.1634
29,AAWW,2017,811071000.0,2226999000.0,600543000.0,0.50716,0.28454,0.10363,0.12486,0.0451,2.68732,0.79554,1.76864,0.4494,8.85357,8.64365,85.43481,70.91066,23.79236,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,65.85,0.298
30,AAWW,2018,838464000.0,2469840000.0,703967000.0,0.49099,0.21395,0.10104,0.13084,0.04888,2.60182,0.77022,1.67645,0.44624,10.59302,9.56709,104.83611,80.96328,27.56115,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,63.99,0.2614
31,AAWW,2019,779203000.0,2915488000.0,339130000.0,0.46505,0.1688,-0.10701,-0.16355,-0.05442,-1.15699,0.57547,2.00508,0.54134,-11.34865,-11.34865,106.05502,69.389,13.13032,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,25.4,-0.4993
32,AAWW,2020,1128595000.0,2795723000.0,1397401000.0,0.47529,0.24929,0.1122,0.15931,0.05976,3.87859,1.06149,1.66597,0.4637,13.64306,13.49891,121.59633,85.63841,52.91582,8.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,56.55,0.1147
33,ABG,2010,143000000.0,543800000.0,29700000.0,0.16669,0.03257,0.01013,0.13271,0.02563,0.77953,1.37905,4.17694,0.36587,1.18323,1.14759,116.81366,8.91615,0.92236,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,14.23,0.0
34,ABG,2011,153700000.0,458600000.0,-61200000.0,0.1691,0.03168,0.0164,0.2079,0.04784,-0.90133,1.24548,3.34599,0.32309,2.13522,2.08282,130.2327,10.27044,-1.92453,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,16.4,0.1525
35,ABG,2012,208500000.0,466000000.0,13700000.0,0.16455,0.04005,0.01771,0.20407,0.04948,0.16667,1.26494,3.12463,0.28049,2.64309,2.60952,149.25402,12.95177,0.44051,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,28.15,0.9782
36,ABG,2013,250400000.0,554400000.0,95400000.0,0.1642,0.04238,0.02045,0.22238,0.05777,0.87443,1.32894,2.84957,0.29355,3.55375,3.50804,173.77524,15.98046,3.10749,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,53.37,2.7505
37,ABG,2014,294600000.0,697400000.0,174300000.0,0.16483,0.04571,0.01902,0.25084,0.05115,1.56183,1.22658,3.90447,0.31962,3.73244,3.70764,196.24415,14.8796,5.82943,4.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,63.84,3.4863
38,ABG,2015,331100000.0,954300000.0,320500000.0,0.16101,0.04578,0.02568,0.538,0.07375,1.89421,1.3209,6.29444,0.41598,6.43346,6.40909,250.5057,11.95817,12.18631,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,81.1,4.6992
39,ABG,2016,328500000.0,926700000.0,273100000.0,0.16218,0.04562,0.02561,0.59778,0.07157,1.63337,1.2059,7.35216,0.39669,7.43111,7.39823,290.12444,12.43111,12.13778,5.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,55.37,2.8911
40,ABG,2017,319800000.0,875500000.0,394800000.0,0.16354,0.04456,0.02154,0.35287,0.05902,2.83825,1.23049,4.97844,0.37149,6.6875,6.62381,310.40865,18.95192,18.98077,7.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,61.15,3.2973
41,ABG,2018,344600000.0,905300000.0,106400000.0,0.16045,0.04523,0.02444,0.35503,0.06233,0.63333,1.19159,4.69611,0.33587,8.35821,8.27586,342.00995,23.54229,5.29353,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,69.15,3.8595
42,ABG,2019,361200000.0,956400000.0,432100000.0,0.16212,0.04507,0.02557,0.28532,0.06334,2.34328,1.28516,3.50456,0.32851,9.65445,9.5544,377.50262,33.8377,22.62304,8.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,102.7,6.2171
43,ABG,2020,409300000.0,1226600000.0,760000000.0,0.17154,0.05199,0.03567,0.28095,0.0692,2.98742,1.14901,3.05997,0.33365,13.25,13.18135,371.44792,47.16146,39.58333,5.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,105.37,6.4048
44,ABM,2010,145154000.0,140500000.0,179147000.0,0.10348,0.03113,0.01834,0.08676,0.0414,2.79389,1.82344,1.09556,0.09072,1.23033,1.21193,67.07499,14.18011,3.4374,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,21.79,0.0
45,ABM,2011,170226000.0,300000000.0,185530000.0,0.10963,0.02768,0.01613,0.08607,0.03645,2.70831,1.6556,1.36164,0.15961,1.28958,1.26618,79.94657,14.98251,3.49259,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,18.89,-0.1331
46,ABM,2012,147500000.0,215000000.0,168000000.0,0.10369,0.02246,0.01456,0.07361,0.03382,2.68371,1.64394,1.17681,0.11614,1.15926,1.14026,79.63519,15.74811,3.11111,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,19.04,-0.1262
47,ABM,2013,164700000.0,314900000.0,147900000.0,0.10472,0.02378,0.01646,0.07946,0.0344,2.02881,1.70029,1.30975,0.14859,1.32787,1.29947,80.65209,16.7122,2.69399,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,26.39,0.2111
48,ABM,2014,171200000.0,319800000.0,153700000.0,0.10521,0.02469,0.01626,0.07803,0.03447,2.03307,1.7614,1.26352,0.14583,1.34759,1.32399,82.88235,17.26916,2.73975,7.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,25.74,0.1813
49,ABM,2015,130600000.0,158000000.0,138300000.0,0.0996,0.01503,0.01558,0.07573,0.03581,1.81258,1.57339,1.11484,0.07415,1.34568,1.32927,86.38095,17.76896,2.43915,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,27.38,0.2565
50,ABM,2016,134700000.0,268300000.0,27900000.0,0.10522,0.01501,0.01112,0.05873,0.0251,0.48776,1.66103,1.33963,0.11774,1.01599,1.00527,91.38011,17.30018,0.49556,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,39.63,0.8187
51,ABM,2017,153400000.0,1178200000.0,70700000.0,0.10496,0.01527,0.00068,0.00269,0.00097,19.10811,1.63038,1.77139,0.30903,0.06412,0.06346,94.51646,23.84229,1.2253,3.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,41.72,0.9146
52,ABM,2018,277600000.0,939000000.0,259900000.0,0.10785,0.02563,0.01517,0.06716,0.02693,2.66018,1.47779,1.49364,0.25886,1.47806,1.47139,97.46142,22.00756,3.93192,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,32.44,0.4888
53,ABM,2019,315900000.0,801400000.0,281800000.0,0.1125,0.03208,0.01963,0.08275,0.03455,2.20846,1.41361,1.39455,0.21702,1.91592,1.90732,97.57658,23.15315,4.23123,7.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,36.55,0.6774
54,ABM,2020,192100000.0,719700000.0,385700000.0,0.13872,0.01598,5e-05,0.0002,8e-05,1285.66667,1.46119,1.51726,0.19055,0.00448,0.00446,89.50075,22.4275,5.76532,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,38.0,0.7439
55,ABMC,2010,-245000.0,1610000.0,31000.0,0.3942,-0.05124,-0.07216,-0.28303,-0.12502,-0.04122,2.8086,1.26383,0.26766,-0.03458,-0.03458,0.47924,0.12219,0.00143,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,0.11,0.0
56,ABMC,2011,131000.0,1480000.0,204000.0,0.41803,-0.01575,-0.03721,-0.14557,-0.06121,-0.5913,1.78837,1.37806,0.2626,-0.01587,-0.01587,0.4264,0.10899,0.00938,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,0.12,0.0909
57,ABMC,2012,-806000.0,1404000.0,-217000.0,0.35792,-0.09943,-0.11913,-0.81598,-0.23289,0.19497,1.11888,2.50367,0.29379,-0.05098,-0.05098,0.42793,0.06247,-0.00994,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,0.16,0.4545
58,ABMC,2013,-1015000.0,1226000.0,-1024000.0,0.40162,-0.12716,-0.0886,-0.58894,-0.15868,1.29949,1.11379,2.71151,0.24688,-0.03538,-0.03538,0.39936,0.06008,-0.04598,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,0.11,0.0
59,ABMC,2014,-106000.0,1071000.0,-157000.0,0.42032,-0.02979,-0.06726,-0.50515,-0.12016,0.32041,1.1158,3.20412,0.26263,-0.021,-0.021,0.31217,0.04157,-0.00673,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,0.12,0.0909
60,ABMC,2015,78000.0,909000.0,122000.0,0.45196,-0.00206,-0.05271,-0.34651,-0.09034,-0.36637,1.51301,2.83559,0.24661,-0.01297,-0.01297,0.24602,0.03743,0.00475,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,0.13,0.1818
61,ABMC,2016,-166000.0,828000.0,104000.0,0.44393,-0.04582,-0.06151,-0.33659,-0.10234,-0.30145,1.4978,2.28878,0.24562,-0.01256,-0.01256,0.20424,0.03732,0.00379,3.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,0.13,0.1818
62,ABMC,2017,-231000.0,859000.0,128000.0,0.40639,-0.06329,-0.11091,-0.8748,-0.18852,-0.23486,1.32295,3.64045,0.29713,-0.01866,-0.01866,0.16822,0.02133,0.00438,2.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,0.12,0.0909
63,ABMC,2018,-681000.0,237000.0,-234000.0,0.33264,-0.1968,-0.26601,7.05479,-0.41616,0.22718,0.88384,-17.95205,0.09576,-0.0342,-0.0342,0.12857,-0.00485,-0.00777,2.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,0.09,-0.1818
64,ABMC,2019,-512000.0,42000.0,-84000.0,0.32394,-0.16224,-0.18632,0.86203,-0.32772,0.12335,0.72555,-3.63038,0.02021,-0.02094,-0.02094,0.11237,-0.02429,-0.00258,4.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,0.07,-0.3636
65,ABMC,2020,-542000.0,352000.0,-561000.0,0.29853,-0.14975,-0.19195,0.63376,-0.41329,0.70477,0.58387,-2.53344,0.18276,-0.02048,-0.02048,0.10672,-0.03232,-0.01444,2.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,0.26,1.3636
66,ABTL,2010,-10546000.0,5000000.0,-11228000.0,0.37843,-0.23113,-0.16618,-0.37069,-0.22637,1.31107,2.05813,0.63754,0.13216,-0.93744,-0.99614,5.64109,2.52893,-1.22905,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,4.25,0.0
67,ABTL,2011,2385000.0,5000000.0,-217000.0,0.40718,0.00429,0.00652,0.01671,0.01072,-0.52163,2.69256,0.55824,0.12889,0.04525,0.04362,6.94096,2.70799,-0.0236,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,4.1,-0.0353
68,ABTL,2012,3481000.0,5000000.0,3977000.0,0.39328,0.01974,0.02076,0.05383,0.03402,2.86734,2.75858,0.58226,0.12265,0.15418,0.1507,7.42589,2.86411,0.44209,8.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,3.71,-0.1271
69,ABTL,2013,4402000.0,9250000.0,-32739000.0,0.38854,0.03225,0.48677,0.58839,0.43251,-0.8583,2.87503,0.36042,0.10488,4.29387,3.59308,8.8211,7.29769,-3.68543,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,7.17,0.6871
70,ABTL,2014,8226000.0,18000000.0,-3223000.0,0.39343,0.05645,0.0321,0.04925,0.03256,-0.94488,1.85702,0.51245,0.17184,0.37985,0.30423,11.8351,7.71256,-0.35891,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,8.6,1.0235
71,ABTL,2015,11670000.0,27000000.0,-15193000.0,0.38761,0.05741,0.03487,0.04294,0.03025,-3.27012,2.41156,0.41947,0.17579,0.46896,0.36692,13.44757,10.9216,-1.53355,4.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,16.72,2.9341
72,ABTL,2016,13381000.0,23063000.0,15065000.0,0.36962,0.03879,0.02471,0.03236,0.02342,3.89176,2.67267,0.38184,0.13954,0.36269,0.29098,14.68039,11.20667,1.4115,5.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,17.83,3.1953
73,ABTL,2017,6653000.0,9000000.0,22256000.0,0.30095,-0.00704,-0.45709,-0.9672,-0.69919,-0.34259,3.16273,0.38331,0.09686,-5.48102,-5.48102,11.9911,5.66689,1.87774,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,6.9,0.6235
74,ABTL,2018,-23427000.0,1000000.0,-18391000.0,0.12151,-0.25457,-0.30907,-1.15817,-0.67605,0.4738,1.7465,0.71314,0.01742,-3.04291,-3.04291,9.84534,2.62735,-1.44173,4.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,2.96,-0.3035
75,ABTL,2019,-8884000.0,3745000.0,-13901000.0,0.19801,-0.13457,-0.13361,-0.72189,-0.33915,0.9128,1.40119,1.12856,0.0834,-1.16511,-1.16511,8.72021,1.61397,-1.06351,4.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,3.24,-0.2376
76,ABTL,2020,-1900000.0,11694000.0,69000.0,0.30926,-0.07214,-0.08907,-0.41751,-0.16582,-0.01012,1.32675,1.51785,0.28432,-0.51886,-0.51886,5.82533,1.24274,0.00525,4.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,5.19,0.2212
77,ACCO,2010,145700000.0,727600000.0,152100000.0,0.29784,0.08501,0.00965,-0.15539,0.01079,12.26613,1.89296,-15.40602,0.63292,0.22628,0.21678,23.44161,-1.4562,2.77555,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,5.84,0.0
78,ACCO,2011,147400000.0,669000000.0,152300000.0,0.30279,0.08685,0.04301,-0.91599,0.05077,2.68607,2.03496,-19.04039,0.59909,1.02717,0.98438,23.88406,-1.12138,2.75906,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,4.7,-0.1952
79,ACCO,2012,218000000.0,1070900000.0,-153200000.0,0.30543,0.09303,0.06562,0.18054,0.04602,-1.32756,2.0361,2.92319,0.42704,1.22635,1.20083,18.68757,6.79277,-1.62806,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,6.54,0.1199
80,ACCO,2013,240500000.0,920900000.0,251500000.0,0.31041,0.09965,0.04368,0.10978,0.03236,3.262,1.89104,2.39299,0.38646,0.6793,0.66638,15.55154,6.18767,2.21586,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,6.66,0.1404
81,ACCO,2014,236600000.0,788500000.0,238800000.0,0.3137,0.10603,0.05423,0.13451,0.04135,2.60699,1.96965,2.25272,0.35597,0.80563,0.78762,14.85664,5.98945,2.10026,8.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,6.87,0.1764
82,ACCO,2015,215100000.0,720500000.0,224000000.0,0.31674,0.10798,0.05687,0.1478,0.04397,2.60768,1.83957,2.36098,0.36884,0.78952,0.77667,13.88235,5.34191,2.05882,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,7.05,0.2072
83,ACCO,2016,216500000.0,632500000.0,219100000.0,0.33068,0.10565,0.06133,0.13475,0.04626,2.29424,1.65034,1.91308,0.30637,0.89252,0.87454,14.55234,6.62336,2.04766,8.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,9.58,0.6404
84,ACCO,2017,277400000.0,932400000.0,305100000.0,0.33728,0.10581,0.06758,0.17013,0.04705,2.31663,1.54086,2.61594,0.33311,1.21832,1.18756,18.02775,7.16096,2.82239,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,11.95,1.0462
85,ACCO,2018,269400000.0,882500000.0,269900000.0,0.32341,0.10236,0.05497,0.13511,0.03829,2.52952,1.46896,2.52843,0.31672,1.01813,0.9972,18.5229,7.53531,2.57538,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,11.3,0.9349
86,ACCO,2019,278500000.0,810400000.0,306800002.0,0.32392,0.10646,0.05461,0.13804,0.0383,2.87266,1.36889,2.60424,0.29061,1.07337,1.05743,19.65528,7.77588,3.08342,8.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,9.91,0.6969
87,ACCO,2020,194000000.0,1131099999.0,179200000.0,0.29749,0.07449,0.03746,0.08348,0.02034,2.89032,1.3076,3.10489,0.37101,0.65332,0.64516,17.44152,7.82613,1.8883,4.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,6.44,0.1027
88,ACM,2010,398707000.0,931127000.0,220976000.0,0.06573,0.04886,0.03619,0.11077,0.04518,0.93283,1.59076,1.45171,0.1776,2.0717,2.05163,57.24648,18.27626,1.93255,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,24.4,0.0
89,ACM,2011,486710000.0,1162469000.0,355614000.0,0.05807,0.04683,0.03431,0.11515,0.04764,1.28939,1.64792,1.41712,0.2008,2.34931,2.33047,68.46378,19.93007,3.02918,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,17.53,-0.2816
90,ACM,2012,443930000.0,1069732000.0,519589000.0,0.05133,0.04149,-0.00713,-0.02633,-0.01034,-8.8717,1.51429,1.54646,0.18885,-0.5235,-0.5235,73.45859,19.39186,4.64437,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,21.17,-0.1324
91,ACM,2013,447076000.0,1173325000.0,542286000.0,0.05519,0.04325,0.02934,0.11535,0.04223,2.26667,1.52497,1.73161,0.2071,2.37774,2.34685,81.03416,20.09027,5.38955,8.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,31.15,0.2766
92,ACM,2014,417662000.0,1003978000.0,461875000.0,0.04825,0.03856,0.02751,0.10115,0.03754,2.00943,1.39839,1.69458,0.16396,2.36412,2.32983,85.95214,22.48902,4.75053,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,33.79,0.3848
93,ACM,2015,1020478000.0,4606938000.0,999913000.0,0.02975,0.02341,-0.00861,-0.04265,-0.01105,-6.45751,1.29157,2.85969,0.32873,-1.03503,-1.03503,120.24919,22.7783,6.68369,3.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,27.5,0.127
94,ACM,2016,926466000.0,4068481000.0,1018404000.0,0.03692,0.03031,0.00552,0.02705,0.00703,10.59634,1.13121,2.84799,0.29762,0.62097,0.6158,112.49338,21.75407,6.58003,6.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,29.59,0.2127
95,ACM,2017,829042000.0,3844109000.0,734524000.0,0.03756,0.03024,0.01864,0.08053,0.02357,2.16425,1.19788,2.4159,0.26701,2.17938,2.13272,116.89229,25.66093,4.71671,8.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,36.83,0.5094
96,ACM,2018,610816000.0,3626797000.0,521892000.0,0.03452,0.02473,0.00983,0.0319,0.0093,3.82428,1.16276,2.43147,0.24704,0.85774,0.84104,87.2296,25.72441,3.28026,4.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,32.75,0.3422
97,ACM,2019,724717000.0,3316347000.0,802302000.0,0.04483,0.03398,-0.01914,-0.06695,-0.01794,-3.07337,1.16604,2.73162,0.22791,-1.66227,-1.66227,86.87027,23.50027,5.10877,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,37.78,0.5484
98,ACM,2020,758401000.0,2062010000.0,615445000.0,0.05359,0.03935,-0.01408,-0.0546,-0.01434,-3.30228,1.23642,2.80805,0.15863,-1.1721,-1.15548,83.26767,20.69739,3.8706,7.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,39.4,0.6148
99,ACN,2010,3389533000.0,1588000.0,4035800000.0,0.31397,0.12622,0.0771,0.54376,0.13873,2.26647,1.45618,2.91949,0.00012,2.79463,2.32154,36.24475,4.45053,6.33394,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,43.83,0.0
100,ACN,2011,3983713000.0,4419000.0,4584390000.0,0.30661,0.12688,0.08327,0.5235,0.14478,2.01275,1.45084,2.61571,0.00028,3.52783,3.06464,42.36616,6.008,7.10063,7.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,52.57,0.1994
101,ACN,2012,4465093000.0,33000.0,5514285000.0,0.30182,0.13001,0.08575,0.55218,0.15322,2.15949,1.5523,2.60378,0.0,3.97043,3.51053,46.30147,6.44631,8.5741,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,69.99,0.5969
102,ACN,2013,4931708000.0,25600000.0,4475718000.0,0.30875,0.14275,0.10798,0.60464,0.19457,1.36377,1.45132,2.10751,0.00152,5.08395,4.60072,47.08372,7.68381,6.93333,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,73.54,0.6778
103,ACN,2014,4921255000.0,26733000.0,4731894000.0,0.30383,0.13492,0.09228,0.46799,0.16405,1.60867,1.45922,1.85274,0.00149,4.638,4.24833,50.25837,9.03798,7.46101,7.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,81.18,0.8522
104,ACN,2015,5081792000.0,27435000.0,6038025000.0,0.29802,0.13477,0.09277,0.45935,0.16775,1.97736,1.26017,1.73824,0.00151,4.8717,4.49878,52.51188,9.78578,9.6331,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,98.47,1.2466
105,ACN,2016,5539497000.0,27230000.0,5968278000.0,0.29535,0.13824,0.11817,0.5021,0.19952,1.45147,1.34884,1.51655,0.00132,6.58116,6.15764,55.69427,12.09233,9.55233,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,121.59,1.7741
